Repository,Branches,NbBranches,CommitId,Message,Author,DateTime,Date,HourOfDay,Merge,BugFix,SATD,NbModifiedFiles,ModifiedFiles,NbModifiedProdSourceFiles,NbModifiedTestSourceFiles,NbModifications,NbInsertions,NbDeletions
nltk,{'develop'},1,ef144a94479de5536fc860c00f4f14e0a62787e4,"/nltk_lite/__init__.py
/doc/definitions.txt
* changed version to 0.7.5

/corpora/wordnet
* added data files and index files for 3.0

/nltk_lite/wordnet/*.py
* modified to use NLTK installation (was separate wordnet installation)

/corpora/biocreative_ppi
* moved *README files to single README, for consistency

/corpora/pil
* new patient information leaflet corpus

/CommitLog
* updated for 0.7.5


svn/trunk@4518",Steven Bird,2007-05-16 08:11:07+00:00,2007-05-16,8,False,False,False,494,"ChangeLog
Makefile
00README
README
Acepril_Tablets.sgml
Action_Asthma.sgml
Actrapid_Pen.sgml
Adalat_LA_30.sgml
Adcortyl.sgml
Adenocor.sgml
Adenoscan.sgml
Adipine_MR_10.sgml
Adipine_TM_10.sgml
Aerocrom_Inhaler.sgml
Aerocrom_Syncroner.sgml
Algitec_Chewtab_Tablets.sgml
Algitec_Suspension.sgml
Allegron.sgml
Amoxil_Capsules.sgml
Amoxil_Paediatric_Susp.sgml
Amoxil_Syrup.sgml
Ampliclox_Neonatal.sgml
Amsidine_Injection.sgml
Anafranil.sgml
Anafranil_Syrup.sgml
Androcur.sgml
Angitil_SR.sgml
Antepsin_Suspension.sgml
Antepsin_Tablets.sgml
Anturan.sgml
Anugesic_HC_Cream_Supps.sgml
Anusol_Cream.sgml
Anusol_Suppositories.sgml
Arimidex.sgml
Artane.sgml
Asacol_Tablets.sgml
Ascabiol_Emulsion.sgml
Atrovent_Aerocaps.sgml
Atrovent_Autohaler.sgml
Atrovent_Forte_Inhaler.sgml
Atrovent_UDVs.sgml
Augmentin_125_Susp.sgml
Augmentin_375mg.sgml
Augmentin_Intravenous.sgml
Augmentin_disp_375mg.sgml
Avloclor_Tablets.sgml
Axid_Capsules.sgml
Axsain_Cream.sgml
BDP_Spacehaler.sgml
Bactroban_Nasal_Ointment.sgml
Bactroban_Ointment.sgml
Becotide_50_Inhaler.sgml
Berotec_100_Inhaler.sgml
Betaferon.sgml
Betim_Tablets.sgml
BetnovateC_Cream.sgml
Betnovate_Rectal_Ointment.sgml
Betnovate_Scalp_Application.sgml
Bettamousse.sgml
BiCNU_Injection.sgml
Blocadren.sgml
Bonefos_Tablets.sgml
Bricanyl_Spacer_Inhaler.sgml
Bricanyl_Turbohaler.sgml
Burinex_Tablets.sgml
Buscopan_Tablets.sgml
CP_List.sgml
Cafergot_Tablets.sgml
Calciparine.sgml
Canesten_10%_VC.sgml
Canesten_100mg_Pessary.sgml
Canesten_1_Pessary.sgml
Canesten_AF_Cream.sgml
Canesten_Atomiser_Spray.sgml
Canesten_Combi.sgml
Canesten_Duopak.sgml
Canesten_Solution.sgml
Canesten_Vaginal_Cream_2%.sgml
Cardura.sgml
Casodex_Tablets.sgml
Cefrom.sgml
Celance_14Day_Starter_Pack.sgml
Celectol.sgml
Ceporex_Syrup.sgml
Ceporex_Tabs.sgml
Cerubidin_Injection.sgml
Cilest_Oral_Contraceptive.sgml
Ciproxin_tablets_250mg.sgml
Ciproxin_tablets_750mg.sgml
Clarityn.sgml
Climagest.sgml
Climaval.sgml
Climesse.sgml
Codanthrusate_Normax_cap.sgml
Cogentin.sgml
Combivent_Metered_Aerosol.sgml
Combivent_UDVs.sgml
Cordarone_X_Injection.sgml
Cordarone_X_Tablets.sgml
Cortisyl_25_mg_Tablets.sgml
Cozaar.sgml
Curosurf.sgml
Cutivate_Cream.sgml
Cutivate_Cream_Ointment.sgml
Cutivate_Ointment.sgml
CycloProgynova_1mg.sgml
CycloProgynova_1mg_2.sgml
Cyprostat_100_mg_Tablets.sgml
DecaDurabolin_100.sgml
DecaDurabolin_25.sgml
Decadron_Injection.sgml
Decadron_ShockPak_Injection.sgml
Decadron_Tablets.sgml
Deltacortril.sgml
Demser.sgml
DermovateNN_Cream_30mg.sgml
DexaRhinaspray.sgml
Dexamethasone_Tablets.sgml
Dextramethasone_Injection.sgml
Diabenese.sgml
Dianette.sgml
Diazepam_RecTubes.sgml
Diclomax_Retard_Capsules.sgml
Diclomax_SR.sgml
Diflucan_Capsules.sgml
Dilena.sgml
Dioralyte_Effervescent_Tabs.sgml
Dioralyte_Sachets.sgml
Distaclor_Capsules.sgml
Distaclor_MR.sgml
Distaclor_Suspension.sgml
Distalgesic.sgml
Distamine.sgml
Dixarit_Tablets.sgml
Dobutrex.sgml
Doloxene_Capsules.sgml
Doralese_Tiltab_Tablets.sgml
Dovonex_Cream.sgml
Dovonex_Scalp_Solution.sgml
Duovent_Autohaler.sgml
Duovent_Inhaler.sgml
Duovent_UDVs.sgml
Durogesic.sgml
Dutonin_Tablets.sgml
Dyazide_Tablets.sgml
Dyspamet_Chewtab_Tablets.sgml
Dyspamet_Suspension.sgml
Echovist.sgml
Econacort_Cream.sgml
Ecostatin_Cream.sgml
Ecostatin_Pessaries.sgml
Ecostatin_Pessaries_TP.sgml
Ecostatin_Pessaries_TP_2.sgml
Efcortelan_Cream.sgml
Efexor.sgml
Eldepryl_Syrup.sgml
Electrolade.sgml
Elocon_Cream.sgml
Entocort_CR_Capsules.sgml
Epilim_Crushable.sgml
Eprex.sgml
Erythroped_A.sgml
Estracombi_TTS.sgml
Estraderm_MX.sgml
Estraderm_TTS.sgml
Estrapak_50.sgml
Euglucon.sgml
Eugynon_30.sgml
Evorel.sgml
Evorel_Pak.sgml
Famvir_125_mg_Tablets_H.sgml
Famvir_250_mg_Tablets_S.sgml
Feldene_Gel.sgml
Femodene.sgml
Fenopron_600.sgml
Flixonase_Nasal_Spray.sgml
Flixotide_Diskhaler.sgml
Florinef_Tablets.sgml
Floxapen_Capsules.sgml
Floxapen_Syrup.sgml
Fludara.sgml
Foradil.sgml
Fosamax.sgml
Frumil_Forte_Tablets.sgml
FuciBET_Cream.sgml
Fucidin_Cream.sgml
Fucithalmic.sgml
Gemzar.sgml
Glenwood_List.sgml
Glibenese.sgml
Glucagen_KIT_1mg.sgml
Glucagon.sgml
Glucobay_100.sgml
Gonal_F.sgml
Halciderm_Ointment.sgml
Halfan_Tablets.sgml
Heplok.sgml
Humalog_Bottles.sgml
Humatrope.sgml
Humegon.sgml
Humulin_Bottles.sgml
Hydergine.sgml
Hydrocortone.sgml
Hydrocortone_Tablets.sgml
Hypovase.sgml
Hytrin_BPH.sgml
Hytrin_Starter_Pack.sgml
Imigran_50_Tablets.sgml
Imigran_Injection.sgml
Imigran_Subject_Injection.sgml
Imigran_Tablets.sgml
Immukin.sgml
Inderal.sgml
Inderetic.sgml
Indocid.sgml
Indocid_PDA.sgml
Indocid_Suppositories.sgml
Innohep_20,000_AntiFactor.sgml
Innohep_5000_AntiFactor_Xa.sgml
Innovace.sgml
Innozide.sgml
Intal_Inhaler.sgml
Intal_Syncroner.sgml
Intradermal_BCG_Vaccine_BP.sgml
Intron_A_Powder.sgml
Ismelin.sgml
Istin.sgml
Ketocid_200.sgml
Klaricid_Paediatric_Susp.sgml
Klaricid_Tablets.sgml
Kliofem.sgml
Kogenate_1000.sgml
Kogenate_250.sgml
Kogenate_500.sgml
Konsyl.sgml
Lamictal_Dispersible.sgml
Lamictal_Tablets.sgml
Lamisil_Tablets.sgml
Lanoxin_PG_Elixir.sgml
Lasix_40mg_Tablets.sgml
Lederfen_Capsules.sgml
Lederfen_Tablets.sgml
Lescol_Capsules.sgml
Leustat_Injection.sgml
Levophed_Injection.sgml
Lioresal.sgml
Lioresal_Liquid.sgml
Lipostat_Tablets.sgml
Livial.sgml
Loestrin_Tablets.sgml
Logynon.sgml
Lopid.sgml
Lopresor.sgml
Losec_Capsules.sgml
Lustral.sgml
Lyclear_Creme_Rinse.sgml
Lyclear_Dermal_Cream.sgml
Magnapen_Syrup.sgml
Maloprim_Tablets.sgml
Marvelon.sgml
Mefoxin_Injection.sgml
Megace_Tablets.sgml
Menorest.sgml
Merbentyl.sgml
Merbentyl_Syrup.sgml
Metrodin_High_Purity.sgml
Metrogel.sgml
Miacalcic_Injection.sgml
Mifegyne.sgml
Minocin.sgml
Minocin_MR.sgml
Mintezol.sgml
Modalim.sgml
Moducren.sgml
Monomax_SR_40.sgml
Motens.sgml
Multiload.sgml
Navispare.sgml
Navoban_Capsules.sgml
Nebuhaler.sgml
Nebuhaler_with_mask.sgml
Neogest.sgml
Neoral_Oral_Solution.sgml
Neoral_Soft_Gelatin_Caps.sgml
Nephril.sgml
Neurontin_Capsules.sgml
Nifensar_XL.sgml
Nimbex_Injection.sgml
Nivaquine_Syrup.sgml
Nivaquine_Tablets.sgml
Noctec_Capsules.sgml
Nolvadex.sgml
Norditropin_PenSet_24.sgml
Norplant.sgml
Norprolac.sgml
NovoSeven.sgml
Nuvelle.sgml
Occlusal.sgml
Oestradiol_Implants.sgml
Oestrogel.sgml
Opilon_Tablets.sgml
Opticrom_Aqueous_Eye_Drops.sgml
Opticrom_Eye_Ointment.sgml
Oraldene.sgml
Orgafol.sgml
Orimeten.sgml
Oruvail_Gel_Prescription.sgml
Oruvail_Gel_over_counter.sgml
Ossopan_800.sgml
Ossopan_Granules.sgml
Otosporin_Ear_Drops.sgml
Ovestin_1mg.sgml
Ovestin_Cream.sgml
Ovranette.sgml
Oxivent_Inhaler.sgml
Paludrine.sgml
Papulex.sgml
Penbritin_Paediatric_Susp.sgml
Pepcid.sgml
Percutaneous_BDG_Vaccine_BP.sgml
Pergonal.sgml
Persantin.sgml
Pertofran.sgml
Phenergan_10mg_Tablets.sgml
Ponstan_Capsules_250_mg.sgml
Ponstan_Suspension_50mg.sgml
Posiject.sgml
Potaba.sgml
Precortisyl_Forte_Tablets.sgml
Prednesol_Tablets.sgml
Premarin.sgml
Prempak_C.sgml
Prescal.sgml
Preservex_Tablets.sgml
Primacor.sgml
Primolut_N.sgml
Proctosedyl_Ointment.sgml
Proctosedyl_Suppositories.sgml
Proctosedyl_Suppositories_2.sgml
Profasi.sgml
Progynova_1_mg.sgml
Progynova_2_mg.sgml
Progynova_TS.sgml
Proscar.sgml
Prozac_Capsules.sgml
Prozac_Liquid.sgml
Pulmicort_Inhaler.sgml
Pulmicort_Respules_0.5mg.sgml
Pulmicort_Turbohaler.sgml
Puregon.sgml
Pylorid_Tablets_400mg.sgml
Questran.sgml
README
Rapitil.sgml
Rastinon.sgml
Relifex_Suspension.sgml
Retrovir_Capsules.sgml
Retrovir_Tablets.sgml
Rheumox.sgml
Rhinocort_Aqua.sgml
Ridaura_Tiltab_Tablets.sgml
Rimactane.sgml
Rimactazid.sgml
Rinatec.sgml
Risperdal_Liquid.sgml
Risperdal_Tablets.sgml
Ritalin.sgml
Sabril_Sachets.sgml
Salbutamol_Spacehaler.sgml
Sandimmun_Capsules.sgml
Sandimmun_Oral_Solution.sgml
Sandocal_1000.sgml
Sandoglobulin_1g.sgml
Sanomigran_Elixir.sgml
Sanomigran_Tablets.sgml
Schering_PC4.sgml
Scopoderm_TTS.sgml
Serevent_Diskhaler.sgml
Serevent_Inhaler.sgml
Seroxat.sgml
Skelid_Tablets.sgml
SlowFe.sgml
SlowTrasicor.sgml
Sorbichew.sgml
Sporanox_Capsules.sgml
Sporanox_Pulse.sgml
Staril_Tablets.sgml
Stromba.sgml
Suprecur_Nasal_Spray.sgml
Suprefact_Nasal_Spray.sgml
Surgam_200_mg_Tablets.sgml
Sustanon.sgml
Syntometrine.sgml
Syntopressin.sgml
Tagamet_Effervescent_Tabs.sgml
Tagamet_Infusion.sgml
Tagamet_Injection.sgml
Tagamet_Syrup.sgml
Tagamet_Tablets_200_mg.sgml
Tagamet_Tablets_800_mg.sgml
Taxol_Concentrate.sgml
Taxotere_20_mg.sgml
Tegretol.sgml
Tegretol_Liquid.sgml
Tegretol_Retard.sgml
Tenif.sgml
Tenoret_50.sgml
Tenoretic.sgml
Tenormin.sgml
TerraCortril_Nystatin_Cream.sgml
Testosterone.sgml
Tilade.sgml
Timoptol_LA.sgml
Timoptol_Ophthalmic_Soln.sgml
Timoptol_Unit_Dose.sgml
Tomudex.sgml
Topamax.sgml
Transiderm_Nitro.sgml
Trasicor.sgml
Trasidrex.sgml
Traxam_Foam.sgml
Traxam_Gel.sgml
Triadene.sgml
Tridestra.sgml
Trifyba.sgml
Triludan_Forte_Tablets.sgml
Triludan_Suspension.sgml
Trimovate_Cream.sgml
Trisquens.sgml
Trosyl_Nail_Solution.sgml
Trusopt.sgml
Ukidan.sgml
Unipine_XL.sgml
Utinor.sgml
Vagifem.sgml
Valtrex_Shingles_SP.sgml
Ventodisks.sgml
Ventolin_Rotahaler_Inhaler.sgml
Viraferon.sgml
Visken.sgml
Volsaid_Retard.sgml
Voltarol_75mg_SR.sgml
Voltarol_Ampoules_75mg.sgml
Voltarol_Dispersible.sgml
Voltarol_Emulgel.sgml
Voltarol_Supps_100mg.sgml
Voltarol_Supps_12.5mg.sgml
Voltarol_Tablets.sgml
Wellferon_Injection.sgml
Wellvone_Tablets.sgml
Yellow_Fever_Vaccine.sgml
Zaditen_Capsules.sgml
Zaditen_Elixir.sgml
Zaditen_Tablets.sgml
Zantac_Syrup.sgml
Zantac_Tablets_150mg.sgml
Zantac_Tablets_300mg.sgml
Zarontin_Capsules.sgml
Zeneca_List.sgml
Zestoretic_10.sgml
Zestril.sgml
Zinnat_Suspension_125mg.sgml
Zinnat_Tablets.sgml
Zocor.sgml
Zofran_Tablets.sgml
Zoladex.sgml
Zoladex_LA.sgml
Zovirax_Cold_Sore_Cream.sgml
Zovirax_Cream.sgml
Zovirax_Double_Strength.sgml
Zovirax_Eye_Ointment.sgml
Zovirax_Suspension.sgml
Zovirax_Tablets_200mg_HS.sgml
Zovirax_Tablets_800mg_SS.sgml
Zovirax_Tablets_800mg_ST.sgml
Zyloric_300.sgml
icon.dtd
adj.exc
adv.exc
data.adj
data.adv
data.noun
data.verb
index.adj
index.adv
index.noun
index.verb
noun.exc
verb.exc
__init__.py
__init__.py
brown_ic.py
wntools.py
wordnet.py",5,0,492681,492053,628
nltk,{'develop'},1,6b7f88a6b233634d588af0990a0f39f2e837d13f,"/nltk_lite/*/*.py
/doc/en/*.py
* changed ' '.join to string.join(), a more literate idiom



svn/trunk@4519",Steven Bird,2007-05-16 08:16:25+00:00,2007-05-16,8,False,False,False,15,"convert.py
concord.py
langid.py
senseval.py
web.py
chart.py
rdparser.py
srparser.py
chomsky.py
category.py
rd.py
sr.py
tree.py
porter.py
__init__.py",15,0,66,38,28
nltk,{'develop'},1,ca035354027f3a5f6ad4cec09a926e07283115fa,"Updates for 0.7.5


svn/trunk@4520",Steven Bird,2007-05-16 08:30:37+00:00,2007-05-16,8,False,False,False,3,"install.html
index.html
news.html",0,0,61,37,24
nltk,{'develop'},1,27c9e4182b9383daffa4fd39d865921ec3b0b5e9,"updates for new API

svn/trunk@4521",Steven Bird,2007-05-16 08:59:57+00:00,2007-05-16,8,False,False,False,1,wordnet.doctest,0,0,107,12,95
nltk,{'develop'},1,cbeb70ec271c3f456990a70bc7406122f38dd9ef,"Lancaster stemmer, contributed by Steven Tomcavage <stomcava@law.upenn.edu>

svn/trunk@4522",Steven Bird,2007-05-16 09:30:00+00:00,2007-05-16,9,False,False,False,2,"__init__.py
lancaster.py",2,0,309,309,0
nltk,{'develop'},1,defb1021873bc8ada77ae29ff4b5bc5805499849,"fixed inheritance issue

svn/trunk@4523",Steven Bird,2007-05-16 09:31:34+00:00,2007-05-16,9,False,True,False,1,lancaster.py,1,0,7,4,3
nltk,{'develop'},1,5d267e2a08fef9e4aa161df2d66f454e25a49551,"recognize Steven Tomcavage as contributor

svn/trunk@4524",Steven Bird,2007-05-16 09:35:16+00:00,2007-05-16,9,False,False,False,4,"ChangeLog
parse.doctest
devel.html
index.html",0,0,57,43,14
nltk,{'develop'},1,c4f879f35644d3eb2a5e48b7b7ee774b09a3dc4a,"made numpy optional; simplified installation instructions

svn/trunk@4525",Steven Bird,2007-05-16 10:03:01+00:00,2007-05-16,10,False,False,False,2,"install.html
probability.py",1,0,88,45,43
nltk,{'develop'},1,2a86fc14222179f9e5ec10cde23e190aa2f2109e,"Bugfixes in closure and least-common-subsumer code


svn/trunk@4526",Steven Bird,2007-05-16 12:28:32+00:00,2007-05-16,12,False,True,False,2,"similarity.py
wordnet.py",2,0,39,27,12
nltk,{'develop'},1,ef9312df01876f8414fe9d30c6664e31d78d2c30,"updated for 0.7.5

svn/trunk@4527",Steven Bird,2007-05-16 12:52:20+00:00,2007-05-16,12,False,False,False,1,RELEASE-HOWTO,0,0,16,8,8
nltk,{'develop'},1,985dfd5f178cb354d540ad2a26b1b7dc1f1953f4,"hack to let UTF-8 through

svn/trunk@4528",Rob Speer,2007-05-16 19:49:16+00:00,2007-05-16,19,False,False,False,2,"kimmo.py
morphology.py",2,0,24,16,8
nltk,{'develop'},1,9c1ed19ffef0a1325bda8c5a6fd50825094286dc,"added forward and backward selects in feature selection

svn/trunk@4529",Sumukh Ghodke,2007-05-19 14:19:02+00:00,2007-05-19,14,False,False,False,22,"__init__.py
attribute.py
classify.py
commandline.py
decisionstump.py
decisiontree.py
discretise.py
featureselect.py
format.py
instance.py
instances.py
oner.py
zeror.py
alltests.py
attributestests.py
commandlinetests.py
decisiontreetests.py
featureselecttests.py
formattests.py
instancestests.py
instancetests.py
sanity_tests.sh",13,8,588,542,46
nltk,{'develop'},1,8768590586164719a7b3646b068d85b86eafc93c,"used mid points to construct ranges in all places where ranges are used

svn/trunk@4530",Sumukh Ghodke,2007-05-19 15:11:08+00:00,2007-05-19,15,False,False,False,4,"discretise.py
numrange.py
discretisetests.py
numrangetests.py",2,2,26,20,6
nltk,{'develop'},1,653d2c5f3436ca99f61c819ac03138e1627b1c05,"removed numpy

svn/trunk@4531",Steven Bird,2007-05-20 03:48:21+00:00,2007-05-20,3,False,False,False,1,install.html,0,0,6,2,4
nltk,{'develop'},1,4792c945646f344f98e9334602cbc3390fdcb86a,"changed naming

svn/trunk@4532",Sumukh Ghodke,2007-05-20 07:05:01+00:00,2007-05-20,7,False,False,False,3,"featureselect.py
featureselecttests.py
sanity_tests.sh",1,1,36,18,18
nltk,{'develop'},1,1add298afd41a178feb531b49f9901f532991e9e,"added ref to Nitin Madnani's ACM Crossroads paper on Python and NLTK

svn/trunk@4533",Steven Bird,2007-05-20 11:37:40+00:00,2007-05-20,11,False,False,False,1,docs.html,0,0,5,5,0
nltk,{'develop'},1,d3aba9532774494de65b370252cbdd607770ea4b,"added ref to Nitin Madnani's ACM Crossroads paper on Python and NLTK

svn/trunk@4534",Steven Bird,2007-05-20 11:58:01+00:00,2007-05-20,11,False,False,False,1,index.html,0,0,8,8,0
nltk,{'develop'},1,96b0d2713ebacef7071406f801d8132a7bc25b2f,"added logging to text file

svn/trunk@4541",Sumukh Ghodke,2007-05-21 18:50:36+00:00,2007-05-21,18,False,False,False,13,"__init__.py
classify.py
commandline.py
discretise.py
featureselect.py
instances.py
oner.py
zeror.py
classifytests.py
convert.py
featureselecttests.py
onertests.py
zerortests.py",9,4,351,248,103
nltk,{'develop'},1,f54a6ae86fd3790a34f08954759801f7aeca43a7,"moved material to wiki

svn/trunk@4542",Steven Bird,2007-05-22 03:48:14+00:00,2007-05-22,3,False,False,False,1,devel.html,0,0,105,3,102
nltk,{'develop'},1,d24eb98e3d2bc7ab86fa520c0c754c9ae5c40fe0,"moved web target directory up one level

svn/trunk@4543",Steven Bird,2007-05-22 06:00:25+00:00,2007-05-22,6,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,2fccdf7ff4641a4873f91b7d5f1b8735f3263e40,"moved web target directory up one level

svn/trunk@4544",Steven Bird,2007-05-22 06:00:56+00:00,2007-05-22,6,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,bef001be502d9ee87fa3593f5dde920892b00835,"LPath interpreter

svn/trunk@4546",Steven Bird,2007-05-22 22:28:08+00:00,2007-05-22,22,False,False,False,7,"README
__init__.py
loadtbl-direct.sh
loadtbl.sh
lpath-schema.sql
lpath.py
tb2tbl.py",3,0,1386,1386,0
nltk,{'develop'},1,43924c51b22c519ebcccb1970bdcc1e9c6225b50,"web pages now replaced with new wiki; all content migrated and updated

svn/trunk@4547",Steven Bird,2007-05-23 00:12:14+00:00,2007-05-23,0,False,False,False,58,"Makefile
devel.html
docs.html
getting_started.html
html.gif
index.html
install.html
license.html
news.html
nltk.css
nltk_orig.html
pdf.gif
pycon2004.html
python.gif
schedule.html
cfg-thumb.jpg
cfg.jpg
chart-thumb.jpg
chart.jpg
chunk-thumb.jpg
chunk.jpg
fsa-thumb.jpg
fsa.jpg
plot-thumb.jpg
plot.jpg
rdparser-thumb.jpg
rdparser.jpg
srparser-thumb.jpg
srparser.jpg
tree-thumb.jpg
tree.jpg
sflogo.png
spacer.gif
1.gif
10.gif
2.gif
3.gif
4.gif
5.gif
6.gif
7.gif
8.gif
9.gif
caution.gif
home.gif
important.gif
next.gif
note.gif
prev.gif
tip.gif
toc-blank.gif
toc-minus.gif
toc-plus.gif
up.gif
warning.gif
teach.html
timetable.html
tutorial.css",0,0,2386,0,2386
nltk,{'develop'},1,218c1edbbe981b02cb34d4f9ead70154a9ab6b3f,"web rsync now goes to top level, not lite subdir

svn/trunk@4548",Steven Bird,2007-05-23 00:14:35+00:00,2007-05-23,0,False,False,False,1,Makefile,0,0,6,2,4
nltk,{'develop'},1,09104ee6858a73cd3bc7be8422d5e8e19f404c8d,"fixed demo example for revised pcfg.toy1

svn/trunk@4550",Steven Bird,2007-05-24 04:23:53+00:00,2007-05-24,4,False,True,False,1,viterbi.py,1,0,2,1,1
nltk,{'develop'},1,a5119a1e654e0bedbd8e20a404ca9151a0591f0f,"removed redundant module

svn/trunk@4551",Steven Bird,2007-05-24 04:41:41+00:00,2007-05-24,4,False,False,False,1,grammarfile.py,1,0,15,0,15
nltk,{'develop'},1,929055303dbd65095f1223f410c4ce1a5abb10a4,"First pass at CSV data file for NLTK corpora.

Fields:
* nltk_directory
* short_name
* long_name
* contents
* derived_from
* reader
* licenser1
* licenser2
* see_also
* contact_name
* contact_email

The short name should be the canonical term we use to refer to the
corpus within The Book. At the moment, the default short name is the
same as the directory name in the distribution -- needs more consideration.

The 'contents' field should perhaps be thought about more; a full
listing is impractical in many cases (e.g. Timit), but it maybe useful
to indicate if only specific subparts of the full corpus are distributed.

List items within fields are separated by '::'

The 'see_also' field should contain a list of URLs.


svn/trunk@4552",Ewan Klein,2007-05-24 08:19:31+00:00,2007-05-24,8,False,False,False,1,listing.csv,0,0,33,33,0
nltk,{'develop'},1,816cfc0925cd3d28bb442c6da35d43d52964540e,"committing testing utilities, which i had forgotten to check in :)

svn/trunk@4563",Sumukh Ghodke,2007-05-25 14:16:32+00:00,2007-05-25,14,False,False,False,12,"__init__.py
attribute.py
classify.py
commandline.py
discretise.py
featureselect.py
instances.py
attributestests.py
convert.py
__init__.py
batchtest.py
convert.py",10,2,280,229,51
nltk,{'develop'},1,b7f09f8819c1f2b21c3d36d263020083cfb4b13d,"simple wordnet browser

svn/trunk@4564",Steven Bird,2007-05-26 06:20:19+00:00,2007-05-26,6,False,False,False,1,browse.py,1,0,73,73,0
nltk,{'develop'},1,b122dc3244a3b86f75440e56b3c7cad3197e3b22,"more browser commands

svn/trunk@4565",Steven Bird,2007-05-26 06:59:27+00:00,2007-05-26,6,False,False,False,1,browse.py,1,0,24,19,5
nltk,{'develop'},1,3a6bdbec729b0a397ba7dcd3be19a3309784db53,"more functionality for browser

svn/trunk@4567",Steven Bird,2007-05-27 05:21:07+00:00,2007-05-27,5,False,False,False,1,browse.py,1,0,89,72,17
nltk,{'develop'},1,0ccd5574596bf91b279729cbec361001f03cbdd8,"updated and renamed German CFG

svn/trunk@4571",Ewan Klein,2007-05-28 12:55:59+00:00,2007-05-28,12,False,False,False,2,"german0.cfg
german1.cfg",0,0,120,55,65
nltk,{'develop'},1,8aa282bc97901d513afdbba231297fe23ac8ba3b,"Index file for loadable grammars.

By default, this file will be recovered via the URL
'http://nltk.sourceforge.net/examples/grammars.yml'


svn/trunk@4572",Ewan Klein,2007-05-28 13:02:39+00:00,2007-05-28,13,False,False,False,1,grammars.yml,0,0,15,15,0
nltk,{'develop'},1,ab013ada5a4823e8438c6f4a51008e448bdd2ed9,"powerpoint overview of NLTK

svn/trunk@4579",Steven Bird,2007-05-29 09:59:36+00:00,2007-05-29,9,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,e0ff6f5bcc93bc8fc25c43403d146d8e20151aed,"Experimental grammar with feature-based semantics

svn/trunk@4581",Ewan Klein,2007-05-29 16:33:08+00:00,2007-05-29,16,False,False,False,1,sem3.cfg,0,0,14,14,0
nltk,{'develop'},1,5b1171bba23120371e9e67a47c4c65f2398cb16a,"section 1:
* added notes
* reorganisation
* started work on scalability example


svn/trunk@4583",Steven Bird,2007-05-30 12:10:08+00:00,2007-05-30,12,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,e9b4aa72bb5d9e99b38c712def4ee96e647425c3,"Reworked audience discussion and bio sketch with broader programming
audience in mind.


svn/trunk@4584",Steven Bird,2007-05-31 09:24:26+00:00,2007-05-31,9,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,391537d2e4202ed8ac5200c549cccaf4f2e8dc2c,"formatting fix


svn/trunk@4585",Steven Bird,2007-05-31 09:34:27+00:00,2007-05-31,9,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,332689994973d0be2b448c22b8750f5a24cf091d,"tweaked

svn/trunk@4586",Steven Bird,2007-05-31 10:00:15+00:00,2007-05-31,10,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,bdbda67405498ddc4770b097c1f4fb40bb243387,"expanded bio

svn/trunk@4587",Ewan Klein,2007-05-31 10:28:30+00:00,2007-05-31,10,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,589db1b4292abbc42d4d76f21f234a20cc2be820,"minor tweaks

svn/trunk@4588",Ewan Klein,2007-05-31 10:39:41+00:00,2007-05-31,10,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,e38c1bbadd347912c3a5e54526ee653d3c7b28cb,"formatting fix

svn/trunk@4589",Steven Bird,2007-05-31 11:48:36+00:00,2007-05-31,11,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,d1f3a3b5ae36056cc1359ea84b311a968bdd98a2,"image scaling, more about dreaming...


svn/trunk@4590",Steven Bird,2007-05-31 11:55:00+00:00,2007-05-31,11,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,001f9d5e1e74b111e67c870d515bc6af26e8e30f,"Fixed outdated docstrings.


svn/trunk@4595",Steven Bird,2007-06-01 20:46:43+00:00,2007-06-01,20,False,True,False,2,"__init__.py
__init__.py",2,0,45,18,27
nltk,{'develop'},1,ec296bde83ec977052daf4f9b18b05ca96ad077d,"nltk_lite/parse/*.py
* added cfg.covers() to check that a grammar covers a sentence
  (i.e. all the words in the sentence appear in lexical productions)
* added AbstractParse._check_coverage() which raises a ValueError
  if the grammar doesn't cover the sentence
* modified get_parse and get_parse_list in the various parser classes
  to perform this check (nowhere to abstract this).
* modified pchart demo code because parser didn't cover grammar


svn/trunk@4596",Steven Bird,2007-06-02 04:02:44+00:00,2007-06-02,4,False,False,False,9,"__init__.py
__init__.py
cfg.py
chart.py
featurechart.py
pchart.py
rd.py
sr.py
viterbi.py",9,0,46,38,8
